Nome: TARAUACA
Codigo Estacao: 82807
Latitude: -8.16027777
Longitude: -70.7686111
Altitude: 172.27
Situacao: Operante
Data Inicial: 1998-01-01
Data Final: 2020-09-29
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
2013-09-30;0;136,4;131,467691;131,467691;204,1;5,077778;7;157;null;33,666667;26,278667;21,183333;83,033333;2;,577778;16;null;
2013-10-31;0;81;140,145164;140,145164;144,8;7,032258;14;188,4;null;32,477419;26,436129;22,96129;87,403226;4;,666667;16,55914;null;
2013-11-30;0;73,5;134,481747;134,481747;134,2;7,2;13;298,8;null;31,46;26,22;22,633333;87,2;2;,633333;16,8;null;
2013-12-31;0;null;141,758824;141,758824;128,8;8,258065;18;211,8;null;31,580645;26,245161;23,148387;87,991935;2;,526882;16,473118;null;
2014-01-31;0;67,9;129,513375;129,513375;98,5;8,655914;6;430,8;null;30,509677;25,672258;22,922581;90,258065;2;,473118;17,043011;null;
2014-02-28;0;47;119,827849;119,827849;80;8,285714;null;265,8;null;30,542857;25,907143;23,071429;90,339286;2;,440476;16,488095;null;
2014-03-31;0;50,4;130,455112;130,455112;101,8;8,623656;null;289,8;null;31,326667;26,036774;23,093548;90,120968;2;,537634;16,505376;null;
2014-04-30;0;34,5;126,879584;126,879584;108,9;7,853933;null;202,4;null;31,313333;26,194667;23,053333;88,833333;2;,411111;15,055556;null;
2014-05-31;0;60,3;121,184593;121,184593;147,4;7,752688;null;259;null;30,787097;25,44129;22,2;89,185484;2;,516129;15,860215;null;
2014-06-30;0;59;116,245224;116,245224;179,7;5,8;null;138,4;null;31,426667;25,557241;21,555172;86,866667;2;,533333;15,8;null;
2014-07-31;0;null;101,89447;86,698649;172,3;5,873494;null;41,2;null;30,26129;24,573793;19,844828;86,153226;2,05776;,570357;93,554348;null;
2014-08-31;0;null;125,294757;104,088028;214,1;4,176471;null;86,6;null;32,826667;25,808;20,787097;83,233333;2,05776;,54799;94,521739;null;
2014-09-30;0;null;133,083988;103,865607;190,3;4,754098;null;91,2;null;33,223333;26,383333;22,15;88,541667;1,02888;,241144;94,46875;null;
2014-10-31;0;null;141,86159;116,972197;162,3;6,819444;null;110,4;null;32,722581;26,52129;22,980645;85,903226;4,11552;,700995;94,637363;null;
2014-11-30;0;null;134,481747;134,481747;125;7,817797;null;444;null;31,77931;26,249286;23,27931;92,103448;2,05776;,453405;94,508475;null;
2014-12-31;0;null;143,501643;143,501643;117,5;8,090659;null;199,8;null;31,513793;26,352414;23,348387;87,922414;2,05776;,576625;94,681319;null;
2015-01-31;0;null;124,689862;124,689862;97,7;8,846154;null;607;null;30,083871;25,277333;22,693333;90,830645;2,05776;,424972;94,630435;null;
2015-02-28;0;null;127,436939;127,436939;null;8,633333;null;397,2;null;31,118182;26,189524;23,211111;87,590909;2,05776;,51444;94,697368;null;
2015-03-31;0;null;149,149977;149,149977;101,9;8,539326;null;410,2;null;30,753333;26,005517;23,117241;89,416667;2,05776;,560168;94,633333;null;
2015-04-30;0;null;133,247652;133,247652;141,1;7,219101;null;267,6;null;31,83;26,494;23,22;87,233333;2,05776;,525872;94,666667;null;
2015-05-31;0;null;124,25945;124,25945;125,9;7,227011;null;169;null;30,964516;25,920645;22,83871;89,766129;2,05776;,431466;94,516129;null;
2015-06-30;0;null;116,245224;96,057809;182,4;4,807692;null;45,2;null;31,721429;25,795;21,616667;86,830357;2,05776;,350755;94,488636;null;
2015-07-31;0;null;125,117348;86,472054;218,4;4,548193;null;62,4;null;32,425806;25,926667;21,223333;86,564516;2,05776;,409339;94,44086;null;
2015-08-31;0;null;141,614536;141,614536;null;4,52381;null;172,8;null;34,019355;26,887742;22,325806;84,346774;2,05776;,424972;94,5;null;
2015-09-30;0;null;146,510978;146,510978;null;4,976852;null;189,8;null;34,086667;27,306;22,743333;88,933333;1,02888;,205776;94,316667;null;
2015-10-31;0;null;152,465673;131,75673;null;6,188525;null;87,2;null;33,813333;27,192;23,280645;89,566667;1,02888;,286737;94,491803;null;
2015-11-30;0;null;151,71952;136,405698;null;7,233146;null;168,8;null;33,45;27,224667;23,653333;85,966667;2,05776;,525872;94,644444;null;
2015-12-31;0;null;141,758824;141,758824;null;7,983871;null;395,8;null;31,66129;26,331613;23,267742;89,564516;3,08664;,486782;94,698925;null;
2016-01-31;0;null;155,574203;155,574203;null;7,083333;null;271,8;null;32,358621;27,141429;23,97931;88,922414;2,05776;,354786;94,689655;null;
2016-02-29;0;null;140,207484;140,207484;null;7,573529;null;310;null;32,234483;26,849655;23,765517;88,836207;2,05776;,43757;94,632184;null;
2016-03-31;0;null;149,054924;149,054924;null;8,241758;null;280,4;null;32,180645;27,037419;23,722581;86,548387;2,05776;,564225;94,612903;null;
2016-04-30;0;null;138,080791;137,998648;null;7,194767;null;134;null;32,893333;26,907333;23,17;84,158333;2,05776;,548736;94,622222;null;
2016-05-31;0;null;128,914604;123,290825;null;6,28012;null;97,2;null;31,419355;26,094194;22,070968;86,322581;2,05776;,637458;94,430108;null;
2016-06-30;0;null;110,488152;96,392602;null;4,83631;null;76;null;31,433333;25,254;20,44;83,241667;3,08664;,68592;94,444444;null;
2016-07-31;0;null;129,883548;60,625393;null;3,721591;null;29,2;null;33,419355;26,201935;20,345161;79,266129;2,05776;,531035;94,537634;null;
2016-08-31;0;null;138,317883;95,331785;null;4,034091;null;88,2;null;34,025806;26,682581;20,958065;78,024194;2,05776;,542098;94,548387;null;
2016-09-30;0;null;129,948649;53,464499;null;5,699153;null;47,3;null;33,263333;26,335333;21,443333;84,466667;3,08664;,459039;94,384615;null;
2016-10-31;0;null;150,75138;150,75138;null;6,310484;null;346;null;32,806452;27,023226;23,212903;85,137097;2,05776;,305449;94,46875;null;
2016-11-30;0;null;144,710868;144,710868;null;6,666667;null;193,9;null;32,273333;26,807586;23,410345;81,925;2,05776;,607975;94,625;null;
2016-12-31;0;null;143,512285;143,512285;null;7,569444;null;322,6;null;31,293333;26,432857;23,065517;84,191667;2,05776;,594464;94,666667;null;
2017-01-31;0;null;132,799561;132,799561;null;8,894022;null;483,2;null;30,367742;25,797419;22,858065;86,733871;2;,483871;17,569892;null;
2017-02-28;0;null;116,874004;116,874004;null;8,262195;null;190,2;null;31,192857;25,845714;22,778571;85,428571;2,05776;,508242;93,614458;null;
2017-03-31;0;null;135,383244;135,383244;null;8,708333;null;330,9;null;31,329032;26,156129;23,03871;85,814516;2,05776;,475719;94,591398;null;
2017-04-30;0;null;122,243527;122,243527;null;7,411765;null;177,3;null;31,373333;26,052667;22,883333;85,541667;2,05776;,589583;94,573034;null;
2017-05-31;0;null;135,445044;134,008152;null;7,029221;null;118;null;32,103226;26,548;23,033333;85,830645;2,05776;,474868;94,340659;null;
2017-06-30;0;null;106,318047;79,229007;null;4,506173;null;37,4;null;31,313333;24,956667;20,47;83,05;2,05776;,543341;94,539326;null;
2017-07-31;0;null;108,800495;36,549119;null;2,307692;null;10,1;null;32,862069;24,669286;18,496552;76,12069;3,08664;,435761;94,482353;null;
2017-08-31;0;null;141,614536;40,566851;null;5,384615;null;30;null;34,406667;26,790667;21,63871;75,741667;3,60108;,575949;94,608696;null;
2017-09-30;0;null;136,357588;136,357588;null;6,770833;null;156,2;null;33,428571;26,539286;22,453333;84,232143;1,02888;,174386;94,033333;null;
2017-10-31;0;null;150,661621;127,739568;null;5,969828;null;121,4;null;33,746667;27,084286;22,92069;85,333333;2,05776;,313896;94,40678;null;
2017-11-30;0;null;139,503083;139,503083;null;8,146552;null;344,4;null;31,958621;26,492857;23,175862;84,586207;2,05776;,607975;94,693182;null;
2017-12-31;0;null;143,501643;143,501643;null;7,625;null;466,6;null;32,08;26,395172;23,143333;83,8;3,08664;,605896;94,666667;null;
2018-01-31;0;null;136,142783;136,142783;null;7,542135;null;255,4;null;31,412903;26,118621;22,962069;83,887097;2,05776;,554012;94,626374;null;
2018-02-28;0;null;121,323892;121,323892;null;8,544304;null;242,4;null;30,792857;26,065714;23,2;85,169643;2,05776;,421469;94,554217;null;
2018-03-31;0;null;138,739035;138,739035;null;7,790698;null;361;null;31,546667;26,368276;22,85;83,033333;2,05776;,520093;94,593407;null;
2018-04-30;0;null;126,879584;126,879584;null;8,117647;null;193,7;null;31,32;26,044667;22,916667;85,158333;2,5722;,60018;94,533333;null;
2018-05-31;0;null;122,715382;118,393215;null;6,460843;null;91,8;null;31,051613;25,769677;22,096774;84,169355;2,05776;,447339;94,387097;null;
2018-06-30;0;null;96,991417;76,979987;null;6,203704;null;49;null;30,113793;24,268966;19,273333;80,215517;4,11552;,682067;94,438202;null;
2018-07-31;0;null;117,505645;51,100563;null;4,026163;null;23,4;null;32,565517;25,368966;19,529032;77,310345;2,05776;,486174;94,549451;null;
2018-08-31;0;null;116,152737;115,203164;null;5,359195;null;115;null;32,186207;25,415862;20,093548;78,206897;2,05776;,5716;94,677778;null;
2018-09-30;0;null;155,360785;59,34612;null;5,539216;null;45,6;null;34,343333;26,658667;21,706667;79,908333;3,08664;,373384;94,322581;null;
2018-10-31;0;null;150,661621;150,661621;null;7,459016;null;271,8;null;32,93871;26,945161;23,53871;88,096774;2,05776;,348492;94,483871;null;
2018-11-30;0;null;141,205171;141,205171;null;7,921348;null;331,9;null;31,606667;26,633333;23,793333;85,683333;2,05776;,566462;94,662921;null;
2018-12-31;0;null;133,263093;133,263093;null;8,489011;null;301,7;null;30,587097;25,756552;23,048276;86,66129;2,05776;,548736;94,604396;null;
2019-01-31;0;48,3;139,543582;139,543582;null;8,903226;null;395,4;null;30,909677;26,211613;23,187097;85,467742;2;,613214;17,731183;null;
2019-02-28;0;38,5;122,832763;122,832763;null;8,654762;null;324,2;null;31,339286;26,086429;23,357143;86,0625;2;,440476;17,035714;null;
2019-03-31;0;43,5;138,738506;138,738506;null;8,569892;null;421;null;31,574194;26,420645;23,36129;85,814516;2;,580645;16,634409;null;
2019-04-30;0;55;134,87498;134,587846;null;7,855556;null;127,2;null;32,046667;26,608667;23,333333;83,216667;2;,577778;15,6;null;
2019-05-31;0;69,9;127,390863;105,088976;null;6,741935;null;95,4;null;31,896774;26,058065;22,106452;82,790323;2;,548387;15,784946;null;
2019-06-30;0;82,8;123,719124;113,497934;null;6,055556;null;105,8;null;31,926667;26,131333;21,986667;84,083333;2;,444444;14,633333;null;
2019-07-31;0;null;114,555932;59,309497;null;4,623288;null;null;null;31,84;25,147097;20,180769;81,895161;3,08664;,593585;93,461538;null;
2019-08-31;0;null;120,666266;107,655922;null;4,201807;null;105;null;33,353333;25,803448;19,59;75,532258;5,1444;,704559;94,51087;null;
2019-09-30;0;null;148,252849;114,799062;null;6,513158;null;109,8;null;34,186667;27,384138;22,906897;85,033333;2,05776;,222924;94,383333;null;
2019-10-31;0;null;136,753722;136,753722;null;8,483607;null;216,4;null;32,064516;26,200645;22,996774;89,903226;2,05776;,286737;94,467742;null;
2019-11-30;36;null;157,169905;157,169905;null;8,089888;null;231,4;null;32,09;26,572667;23,44;85,5;2,5722;,786443;94,685393;null;
2019-12-31;0;null;145,254821;145,254821;null;8,091398;null;288,8;null;31,516129;26,553548;23,587097;85,233871;2,05776;,671009;94,666667;null;
2020-01-31;36;null;null;null;null;7,567204;null;258;null;32,483871;27,038065;23,73871;82,75;3,08664;,760477;94,666667;null;
2020-02-29;0;null;null;null;null;8,630952;null;212,4;null;31,427586;26,53931;23,744828;86,37931;3,08664;,669968;94,586207;null;
2020-03-31;0;null;null;null;null;8,359375;null;251,8;null;32,526667;26,765517;23,741935;86,916667;2,05776;,677555;94,573171;null;
2020-04-30;0;null;null;null;null;8,271277;null;null;null;32,169231;26,702609;22,820833;90,384615;1,02888;,25722;94,307692;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;0;null;null;null;null;3,970588;7;null;null;31,984615;26,316;21,404;86,5;2,05776;,226354;93,66;null;
2020-07-31;0;null;null;null;null;5,208333;7;57,8;null;31,637037;25,934074;21,218519;86,296296;2,05776;,2858;93,888889;null;
2020-08-31;0;null;null;null;null;3,80814;4;null;null;34,053846;26,3664;19,76;78,115385;2,05776;,217648;94,134615;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;

